,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2017.0,1995.0,1937.0,2134.0,2137.0,2108.0,2131.0,2347.0,2291.0,2491.0,2491.0,2591.0,2660.0
Expenses,1382.0,1388.0,1355.0,1457.0,1477.0,1570.0,1570.0,1635.0,1612.0,1767.0,1764.0,1800.0,1835.0
Operating Profit,635.0,607.0,582.0,677.0,660.0,538.0,561.0,712.0,679.0,724.0,727.0,791.0,825.0
OPM %,31.0,30.0,30.0,32.0,31.0,26.0,26.0,30.0,30.0,29.0,29.0,31.0,31.0
Other Income,6.0,8.0,39.0,40.0,51.0,48.0,-429.0,30.0,16.0,-10.0,9.0,34.0,26.0
Interest,92.0,91.0,73.0,68.0,71.0,62.0,57.0,55.0,69.0,102.0,107.0,103.0,91.0
Depreciation,165.0,167.0,165.0,165.0,168.0,167.0,162.0,155.0,163.0,193.0,196.0,191.0,201.0
Profit before tax,384.0,357.0,383.0,484.0,472.0,357.0,-87.0,532.0,463.0,419.0,433.0,531.0,559.0
Tax %,19.0,17.0,15.0,32.0,33.0,30.0,-36.0,33.0,33.0,30.0,34.0,29.0,31.0
Net Profit,310.0,297.0,324.0,330.0,316.0,249.0,-118.0,354.0,312.0,292.0,287.0,378.0,386.0
EPS in Rs,9.16,8.78,9.57,9.75,9.34,7.36,-3.49,10.46,9.22,8.63,8.48,11.17,11.41
