,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.06,13.99,20.1,17.33,5.37,30.55,23.46,39.27,27.5,21.75,27.54,25.43,33.53
Expenses,13.9,13.41,19.97,17.28,5.54,29.83,24.06,38.14,27.13,21.95,28.06,25.94,31.22
Operating Profit,0.16,0.58,0.13,0.05,-0.17,0.72,-0.6,1.13,0.37,-0.2,-0.52,-0.51,2.31
OPM %,1.14,4.15,0.65,0.29,-3.17,2.36,-2.56,2.88,1.35,-0.92,-1.89,-2.01,6.89
Other Income,0.83,0.57,0.37,0.73,-0.19,1.07,1.06,0.67,0.66,0.92,1.77,1.0,0.89
Interest,0.55,0.44,0.17,0.39,0.05,0.79,0.53,0.41,0.6,0.36,0.86,0.65,0.69
Depreciation,0.09,0.08,0.07,0.08,0.02,0.15,0.0,0.06,0.06,0.0,0.14,0.16,0.1
Profit before tax,0.35,0.63,0.26,0.31,-0.43,0.85,-0.07,1.33,0.37,0.36,0.25,-0.32,2.41
Tax %,0.0,26.98,65.38,25.81,6.98,17.65,-257.14,25.56,16.22,47.22,-16.0,-15.62,13.28
Net Profit,0.34,0.47,0.08,0.23,-0.4,0.7,-0.26,0.98,0.32,0.19,0.29,-0.37,2.1
EPS in Rs,0.02,0.01,0.0,0.01,-0.02,0.02,-0.01,0.03,0.02,0.01,0.01,-0.02,0.11
