,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,33.23,35.96,35.5,33.57,30.6,28.23,28.14
FIIs,0.0,0.0,0.0,0.0,0.58,0.31,0.57
Government,4.76,1.49,1.49,1.49,1.39,1.29,1.28
Public,62.01,62.55,63.0,64.93,67.42,70.17,70.01
No. of Shareholders,3016.0,3047.0,3101.0,3267.0,4658.0,9497.0,9606.0
