,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,586.0,73,67,91,63,73
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,586.0,73,67,91,63,73
Working Capital Days,1855.0,159,134,151,136,129
ROCE %,,16,7,9,7,10
