,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
FIIs,0.0,0.16,0.16,0.22,0.38,0.39,0.38,0.29,0.22,0.19,0.2,0.21
DIIs,1.28,1.12,1.12,1.12,1.12,1.12,1.11,1.12,1.12,1.12,1.12,1.12
Public,33.72,33.72,33.72,33.66,33.5,33.49,33.5,33.58,33.67,33.7,33.69,33.66
No. of Shareholders,10712.0,10751.0,11463.0,11824.0,11693.0,12073.0,12570.0,12354.0,12453.0,12532.0,12441.0,12309.0
