,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,209.48,201.66,193.34,228.56,297.49,257.47,227.93,333.68,406.18,280.68,226.11,231.86,239.24
Expenses,189.37,181.25,176.28,206.33,273.16,246.78,210.07,313.28,384.85,265.88,209.66,230.48,239.82
Operating Profit,20.11,20.41,17.06,22.23,24.33,10.69,17.86,20.4,21.33,14.8,16.45,1.38,-0.58
OPM %,9.6,10.12,8.82,9.73,8.18,4.15,7.84,6.11,5.25,5.27,7.28,0.6,-0.24
Other Income,3.02,6.33,3.47,3.07,4.4,3.45,4.84,4.01,3.8,2.83,4.96,4.79,3.01
Interest,0.07,0.03,0.04,0.04,0.04,0.16,0.42,0.41,0.56,0.56,0.49,0.39,0.45
Depreciation,3.71,3.76,3.74,3.55,3.64,4.28,5.51,4.59,4.69,4.75,4.74,4.79,4.84
Profit before tax,19.35,22.95,16.75,21.71,25.05,9.7,16.77,19.41,19.88,12.32,16.18,0.99,-2.86
Tax %,13.85,26.06,13.73,25.24,15.53,11.44,25.1,24.27,19.01,33.69,37.21,-91.92,26.57
Net Profit,16.67,16.97,14.45,16.23,21.16,8.59,12.56,14.7,16.1,8.17,10.16,1.9,-2.1
EPS in Rs,17.8,18.12,15.43,17.33,22.59,9.17,13.41,15.69,17.19,8.72,10.85,2.03,-2.24
