,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,26.0,23,24,55,25,15
Inventory Days,37.0,34,44,52,35,42
Days Payable,22.0,19,17,35,19,12
Cash Conversion Cycle,40.0,38,51,72,40,46
Working Capital Days,33.0,32,50,81,44,45
ROCE %,,10,5,14,15,13
