,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.63,2.5,2.19,2.33,2.08,1.95,1.76,1.86,2.17,1.65,1.65,1.92,2.06
Expenses,1.44,1.55,1.23,1.12,0.88,0.93,0.88,0.89,1.01,0.95,1.34,1.4,1.1
Operating Profit,1.19,0.95,0.96,1.21,1.2,1.02,0.88,0.97,1.16,0.7,0.31,0.52,0.96
OPM %,45.25,38.0,43.84,51.93,57.69,52.31,50.0,52.15,53.46,42.42,18.79,27.08,46.6
Other Income,0.01,0.01,0.11,0.03,0.01,0.04,0.05,0.04,0.05,0.04,0.1,0.07,0.08
Interest,0.15,0.12,0.12,0.08,0.11,0.1,0.19,0.14,0.15,0.15,0.18,0.17,0.17
Depreciation,0.15,0.16,0.15,0.14,0.14,0.14,0.16,0.2,0.2,0.2,0.2,0.2,0.2
Profit before tax,0.9,0.68,0.8,1.02,0.96,0.82,0.58,0.67,0.86,0.39,0.03,0.22,0.67
Tax %,27.78,11.76,26.25,25.49,26.04,25.61,25.86,25.37,25.58,25.64,333.33,27.27,25.37
Net Profit,0.65,0.61,0.6,0.76,0.72,0.61,0.43,0.5,0.65,0.3,-0.07,0.16,0.5
EPS in Rs,0.32,0.3,0.3,0.37,0.35,0.3,0.21,0.25,0.32,0.15,-0.03,0.08,0.25
