,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.37,52.79,52.79,52.78,52.78,52.78,37.03,37.03
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73
Public,46.63,47.21,47.21,47.22,47.22,47.22,62.25,62.23
No. of Shareholders,3746.0,3797.0,3686.0,3642.0,3556.0,3689.0,4544.0,4594.0
