,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.03,71.03,71.03,71.03,71.03,71.03,71.03,71.03
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95
No. of Shareholders,4908.0,5113.0,4899.0,4806.0,4720.0,4777.0,4701.0,4754.0
