,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.76,3.12,15.37,5.26,2.1,2.61,1.49,5.61,2.18,2.68,1.93,1.89,1.91
Expenses,1.68,3.24,17.34,5.61,2.7,2.73,1.97,5.3,2.44,2.81,2.39,2.33,2.12
Operating Profit,0.08,-0.12,-1.97,-0.35,-0.6,-0.12,-0.48,0.31,-0.26,-0.13,-0.46,-0.44,-0.21
OPM %,4.55,-3.85,-12.82,-6.65,-28.57,-4.6,-32.21,5.53,-11.93,-4.85,-23.83,-23.28,-10.99
Other Income,1.94,0.11,0.41,0.06,0.09,0.14,0.12,0.14,0.15,0.15,0.29,0.12,0.1
Interest,0.34,0.5,0.22,0.26,0.26,0.32,0.3,0.25,0.21,0.3,0.22,0.22,0.23
Depreciation,0.09,0.09,0.05,0.08,0.06,0.07,0.07,0.05,0.05,0.05,0.09,0.05,0.05
Profit before tax,1.59,-0.6,-1.83,-0.63,-0.83,-0.37,-0.73,0.15,-0.37,-0.33,-0.48,-0.59,-0.39
Tax %,1.26,0.0,0.55,0.0,0.0,0.0,2.74,0.0,0.0,178.79,-4.17,0.0,0.0
Net Profit,1.57,-0.6,-1.83,-0.63,-0.82,-0.37,-0.71,0.14,-0.38,0.26,-0.5,-0.59,-0.39
EPS in Rs,0.59,-0.23,-0.69,-0.24,-0.31,-0.14,-0.27,0.05,-0.14,0.1,-0.19,-0.22,-0.15
