,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.65,8.37,7.39,12.44,9.98,11.16,8.49,11.24,11.35,11.02,13.68,11.93,12.43
Expenses,9.42,6.5,5.55,10.04,7.84,9.06,6.54,9.23,9.19,9.05,11.48,9.66,10.42
Operating Profit,2.23,1.87,1.84,2.4,2.14,2.1,1.95,2.01,2.16,1.97,2.2,2.27,2.01
OPM %,19.14,22.34,24.9,19.29,21.44,18.82,22.97,17.88,19.03,17.88,16.08,19.03,16.17
Other Income,0.0,0.0,0.02,0.11,0.03,0.15,0.03,0.24,0.28,0.14,0.33,0.27,0.26
Interest,0.21,0.2,0.14,0.13,0.1,0.05,0.14,0.12,0.11,0.14,0.12,0.29,0.15
Depreciation,0.35,0.36,0.35,0.36,0.36,0.36,0.36,0.37,0.35,0.36,0.33,0.36,0.36
Profit before tax,1.67,1.31,1.37,2.02,1.71,1.84,1.48,1.76,1.98,1.61,2.08,1.89,1.76
Tax %,25.75,25.95,33.58,26.24,26.32,26.09,27.7,26.14,25.76,26.09,37.02,29.1,28.41
Net Profit,1.23,0.97,0.9,1.5,1.27,1.36,1.07,1.3,1.46,1.19,1.3,1.34,1.26
EPS in Rs,0.17,0.13,0.12,0.21,0.17,0.19,0.15,0.18,0.2,0.16,0.24,0.25,0.23
