,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.0,3.0,3.0,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,54.01,54.01
Reserves,-3.02,-3.02,-3.36,-28.18,-28.16,-28.01,-27.15,-27.13,-27.09,-23.03,-17.86,-8.21,-5.6
Borrowings,0.08,0.0,0.41,0.56,0.56,0.1,0.28,5.6,9.53,5.5,4.26,4.32,4.25
Other Liabilities,0.04,0.09,0.01,0.04,0.08,1.31,4.66,3.22,2.59,5.8100000000000005,21.34,24.2,24.09
Total Liabilities,0.1,0.07,0.06,4.52,4.58,5.5,9.89,13.79,17.13,20.38,39.84,74.32,76.75
Fixed Assets,0.0,0.0,0.0,1.74,1.84,2.44,7.24,8.61,9.52,8.01,6.82,6.93,6.58
CWIP,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.86,0.06,0.04,0.09,0.09,0.09,0.09
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.1,0.07,0.06,2.78,2.74,2.46,1.79,5.12,7.57,12.28,32.93,67.3,70.08
Total Assets,0.1,0.07,0.06,4.52,4.58,5.5,9.89,13.79,17.13,20.38,39.84,74.32,76.75
