,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,70,75,76,65,62,71,116,98,70,67,105,177,203
Borrowings,165,133,227,156,205,159,196,0,4,31,240,422,113
Other Liabilities,24,21,23,23,22,24,34,234,129,160,73,161,93
Total Liabilities,268,238,335,252,298,263,355,342,212,267,427,769,418
Fixed Assets,23,21,20,26,27,25,24,27,26,24,23,22,23
CWIP,0,0,0,0,0,0,4,0,0,3,4,3,4
Investments,0,14,19,9,9,11,2,3,2,4,5,7,7
Other Assets,245,203,296,217,262,227,326,312,183,235,395,737,384
Total Assets,268,238,335,252,298,263,355,342,212,267,427,769,418
