,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,312.83,107.69,106.04,142.94,135.96,130.25
Inventory Days,212.44,42.23,48.98,70.98,72.06,77.95
Days Payable,416.27,111.0,83.18,89.26,97.69,83.37
Cash Conversion Cycle,109.0,38.93,71.84,124.65,110.34,124.83
Working Capital Days,224.01,86.89,102.13,142.39,124.44,132.24
ROCE %,,20.25,19.55,14.83,14.06,13.72
