,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,46.03,46.03,46.03,46.04,46.04,53.03,63.93,63.93,63.93
Public,53.97,53.97,53.97,53.96,53.96,46.97,36.07,36.08,36.07
No. of Shareholders,601.0,593.0,568.0,565.0,557.0,555.0,611.0,719.0,777.0
