,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.18,0.19,0.33,0.29,0.28,0.24,0.25,0.2,0.2,0.22,0.29,0.21,0.28
Expenses,0.13,0.23,0.08,0.41,0.13,0.06,0.19,0.16,0.18,0.06,0.13,0.12,0.15
Operating Profit,0.05,-0.04,0.25,-0.12,0.15,0.18,0.06,0.04,0.02,0.16,0.16,0.09,0.13
OPM %,27.78,-21.05,75.76,-41.38,53.57,75.0,24.0,20.0,10.0,72.73,55.17,42.86,46.43
Other Income,0.02,0.04,-0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.01,0.09
Interest,0.09,0.08,0.1,0.12,0.11,0.12,0.11,0.09,0.08,0.07,0.06,0.07,0.09
Depreciation,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04
Profit before tax,-0.04,-0.1,0.08,-0.25,0.03,0.05,-0.05,-0.06,-0.07,0.08,0.11,0.01,0.09
Tax %,-25.0,0.0,25.0,-4.0,33.33,20.0,-60.0,0.0,0.0,25.0,18.18,0.0,0.0
Net Profit,-0.04,-0.1,0.06,-0.26,0.02,0.04,-0.08,-0.06,-0.06,0.06,0.08,0.01,0.09
EPS in Rs,-0.13,-0.33,0.2,-0.87,0.07,0.13,-0.27,-0.2,-0.2,0.2,0.27,0.03,0.3
