,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,116.0,123.0,134.0,145.0,154.0,161.0,188.0,235.0,200.0,218.0,203.0,222.0,225.0
Expenses,87.0,91.0,104.0,108.0,116.0,130.0,147.0,191.0,159.0,188.0,171.0,175.0,174.0
Operating Profit,29.0,33.0,30.0,37.0,37.0,32.0,42.0,44.0,41.0,29.0,32.0,47.0,51.0
OPM %,25.0,26.0,22.0,26.0,24.0,20.0,22.0,19.0,21.0,14.0,16.0,21.0,23.0
Other Income,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0
Interest,7.0,7.0,7.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,9.0,7.0,7.0
Depreciation,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,13.0,11.0,11.0
Profit before tax,18.0,22.0,19.0,28.0,28.0,23.0,34.0,35.0,31.0,19.0,18.0,35.0,38.0
Tax %,-0.0,10.0,18.0,21.0,16.0,16.0,24.0,17.0,11.0,14.0,31.0,35.0,18.0
Net Profit,18.0,19.0,16.0,22.0,24.0,19.0,25.0,29.0,28.0,16.0,12.0,23.0,32.0
EPS in Rs,4.83,4.82,4.15,5.92,6.38,4.61,7.09,8.2,8.24,4.24,3.38,6.46,9.77
