,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,86.0,84,96,67,70,60
Inventory Days,75.0,95,88,61,50,58
Days Payable,53.0,110,127,92,75,76
Cash Conversion Cycle,108.0,69,57,36,45,42
Working Capital Days,93.0,61,77,62,77,71
ROCE %,,23,14,11,9,-9
