,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.78,43.78,43.78,45.93,27.06,27.06,27.06
FIIs,0.0,0.2,0.26,0.26,0.05,0.0,0.0
DIIs,0.0,1.68,0.0,0.0,0.0,0.0,0.0
Public,56.22,54.34,55.96,53.81,72.89,72.94,72.93
No. of Shareholders,25266.0,18970.0,17866.0,17536.0,20870.0,21336.0,21853.0
