,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,656.0,735.0,991.0,807.0,842.0,855.0,1102.0,980.0,962.0,875.0,1245.0,981.0,1038.0
Expenses,485.0,558.0,769.0,604.0,664.0,715.0,823.0,769.0,698.0,678.0,999.0,765.0,807.0
Operating Profit,171.0,177.0,222.0,203.0,178.0,140.0,279.0,211.0,263.0,197.0,246.0,216.0,232.0
OPM %,26.0,24.0,22.0,25.0,21.0,16.0,25.0,22.0,27.0,22.0,20.0,22.0,22.0
Other Income,93.0,27.0,10.0,5.0,11.0,30.0,20.0,10.0,10.0,68.0,10.0,8.0,5.0
Interest,39.0,39.0,27.0,30.0,35.0,39.0,43.0,55.0,45.0,33.0,21.0,20.0,21.0
Depreciation,50.0,45.0,46.0,34.0,39.0,43.0,48.0,41.0,45.0,46.0,48.0,36.0,39.0
Profit before tax,175.0,120.0,159.0,143.0,114.0,87.0,208.0,126.0,184.0,185.0,187.0,167.0,177.0
Tax %,11.0,24.0,45.0,28.0,38.0,52.0,33.0,27.0,46.0,42.0,24.0,23.0,20.0
Net Profit,154.0,92.0,95.0,108.0,73.0,44.0,141.0,91.0,99.0,108.0,142.0,133.0,143.0
EPS in Rs,5.63,3.47,3.72,4.0,2.86,1.77,4.95,3.19,4.1,3.76,5.24,4.88,5.24
