,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,27.82,53.06,85.59,35.23,45.96,28.03,99.43,31.2,72.07,97.82,98.87,38.47,45.19
Expenses,23.15,43.32,73.39,28.35,39.63,23.28,94.29,27.01,70.67,80.43,79.3,30.25,39.65
Operating Profit,4.67,9.74,12.2,6.88,6.33,4.75,5.14,4.19,1.4,17.39,19.57,8.22,5.54
OPM %,16.79,18.36,14.25,19.53,13.77,16.95,5.17,13.43,1.94,17.78,19.79,21.37,12.26
Other Income,0.58,0.34,1.93,0.27,0.82,0.24,0.83,0.17,2.71,0.7,0.13,0.14,0.9
Interest,1.14,3.65,4.65,2.98,2.01,2.13,5.05,1.98,2.56,2.34,7.5,2.37,3.2
Depreciation,2.36,1.8,0.31,0.98,0.94,1.02,0.97,1.03,1.09,1.27,1.58,1.99,2.0
Profit before tax,1.75,4.63,9.17,3.19,4.2,1.84,-0.05,1.35,0.46,14.48,10.62,4.0,1.24
Tax %,42.29,25.49,18.43,18.81,25.48,20.11,-1720.0,45.93,-36.96,31.15,99.34,30.25,28.23
Net Profit,1.01,3.46,7.47,2.6,3.13,1.47,-0.91,0.73,0.62,9.98,0.07,2.8,0.89
EPS in Rs,0.42,1.44,3.11,1.08,1.3,0.61,-0.38,0.3,0.26,4.16,0.03,1.17,0.37
