,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.0,61.95,66.52,68.2,69.83,65.71,61.33,53.59
FIIs,0.0,7.07,6.75,0.46,1.06,0.99,1.97,8.96
DIIs,0.15,0.13,0.46,0.0,0.0,0.0,7.17,12.63
Public,34.85,30.85,26.27,31.34,29.11,33.3,29.53,24.62
Others,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19
No. of Shareholders,2423.0,3176.0,5468.0,5862.0,7134.0,11273.0,12848.0,18251.0
