,2011-03-01,2012-03-01,2013-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,28.0,29,43,76.0,70,74
Inventory Days,16.0,45,39,61.0,118,73
Days Payable,33.0,67,63,101.0,111,81
Cash Conversion Cycle,12.0,7,18,37.0,77,67
Working Capital Days,13.0,21,34,40.0,77,64
ROCE %,,1,1,,13,17
