,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,113.0,86,78,50,41,43
Inventory Days,108.0,128,140,195,216,222
Days Payable,128.0,78,88,161,119,104
Cash Conversion Cycle,94.0,137,130,85,138,161
Working Capital Days,105.0,95,119,102,113,112
ROCE %,,24,20,17,32,23
