,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.1,74.03,74.03,74.02,73.94,73.89
FIIs,5.27,6.18,6.0,12.26,11.49,9.25
DIIs,6.6,6.55,6.37,6.72,6.63,4.82
Public,14.03,13.23,13.61,7.01,7.93,12.06
No. of Shareholders,174803.0,133691.0,148290.0,157833.0,191736.0,265590.0
