,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.27,61.96,65.91,70.48,70.65,70.65,70.65,70.65
Public,41.73,38.04,34.09,29.52,29.35,29.35,29.35,29.36
No. of Shareholders,820.0,807.0,785.0,754.0,743.0,1342.0,1215.0,1139.0
