,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.55,-4.22,-0.37,3.44,1.3
Cash from Investing Activity,-1.67,-0.26,-1.2,-2.28,-4.48
Cash from Financing Activity,2.24,4.47,1.79,-1.27,3.27
Net Cash Flow,0.03,-0.02,0.22,-0.11,0.09
