,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.0,11.0,11.0,11.0,15.07,15.07
Reserves,0.6900000000000001,1.58,2.98,4.32,6.55,
Borrowings,13.88,20.19,23.91,24.58,25.58,
Other Liabilities,9.51,8.14,13.73,11.52,6.57,
Total Liabilities,35.08,40.91,51.62,51.42,53.77,
Fixed Assets,8.59,8.28,8.86,9.77,13.4,
CWIP,0.0,0.0,0.0,0.0,0.0,
Investments,0.0,0.0,0.0,0.0,0.0,
Other Assets,26.49,32.63,42.76,41.65,40.37,
Total Assets,35.08,40.91,51.62,51.42,53.77,
