,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,6,8,11,11,11,13,13,13
Reserves,-21,-21,-21,-22,-22,-1,-1,-1,0,31,45,51,61
Borrowings,22,22,22,22,22,0,0,5,11,19,18,32,34
Other Liabilities,7,8,5,5,5,16,18,15,16,17,24,34,30
Total Liabilities,12,12,9,8,8,21,25,30,37,77,99,129,139
Fixed Assets,4,3,3,2,3,9,9,11,13,44,48,54,55
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,3
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,8,9,6,6,5,12,15,19,24,33,51,76,81
Total Assets,12,12,9,8,8,21,25,30,37,77,99,129,139
