,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.2,17.75,22.24,7.58,24.02,30.3,38.16,30.08,39.02,44.09,46.88,33.08,39.17
Expenses,13.32,16.55,19.78,7.75,22.47,29.32,35.28,28.01,35.71,40.24,43.31,30.89,37.25
Operating Profit,0.88,1.2,2.46,-0.17,1.55,0.98,2.88,2.07,3.31,3.85,3.57,2.19,1.92
OPM %,6.2,6.76,11.06,-2.24,6.45,3.23,7.55,6.88,8.48,8.73,7.62,6.62,4.9
Other Income,0.0,0.02,0.1,0.12,0.02,0.01,0.04,0.08,0.16,0.1,0.54,0.16,0.05
Interest,0.33,0.49,0.56,0.47,0.57,0.67,0.54,0.51,0.84,0.88,0.96,1.08,1.18
Depreciation,0.22,0.22,0.24,0.44,0.42,0.48,0.48,0.58,0.57,0.62,0.64,0.7,0.73
Profit before tax,0.33,0.51,1.76,-0.96,0.58,-0.16,1.9,1.06,2.06,2.45,2.51,0.57,0.06
Tax %,0.0,0.0,16.48,0.0,0.0,0.0,26.32,25.47,25.24,25.31,41.04,24.56,33.33
Net Profit,0.33,0.51,1.47,-0.96,0.57,-0.16,1.4,0.79,1.54,1.84,1.48,0.43,0.05
EPS in Rs,0.31,0.48,1.39,-0.91,0.54,-0.15,1.1,0.62,1.21,1.44,1.16,0.32,0.04
