,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,183.59,209.29,218.83,207.4,214.55,244.04,229.03,240.0,283.69,277.88,278.57,262.77,254.46
Expenses,164.73,180.34,209.15,185.6,185.2,206.68,203.61,213.58,250.42,251.48,254.05,240.2,226.75
Operating Profit,18.86,28.95,9.68,21.8,29.35,37.36,25.42,26.42,33.27,26.4,24.52,22.57,27.71
OPM %,10.27,13.83,4.42,10.51,13.68,15.31,11.1,11.01,11.73,9.5,8.8,8.59,10.89
Other Income,10.58,10.48,3.81,10.01,16.56,0.84,18.94,0.98,3.32,20.45,8.38,7.48,5.3
Interest,1.86,1.89,2.17,1.8,1.86,1.66,1.98,1.5,1.67,2.09,2.98,1.9,1.86
Depreciation,20.61,20.04,21.66,19.6,19.62,18.91,33.9,18.73,18.42,19.48,18.61,19.42,20.56
Profit before tax,6.97,17.5,-10.34,10.41,24.43,17.63,8.48,7.17,16.5,25.28,11.31,8.73,10.59
Tax %,40.32,36.11,-49.52,32.47,16.54,34.03,17.69,41.7,20.06,29.63,1.77,52.92,20.3
Net Profit,4.17,11.17,-15.47,7.03,20.39,11.63,6.97,4.19,13.19,17.8,11.11,4.11,8.43
EPS in Rs,0.49,1.18,-1.63,0.74,2.15,1.22,0.73,0.44,1.39,1.87,1.17,0.43,0.89
