,2006-03-01,2007-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,49.0,59,43.0,45,50,53,49,48,44,44
Inventory Days,189.0,185,134.0,133,147,141,143,128,134,130
Days Payable,71.0,67,54.0,55,80,61,60,73,89,60
Cash Conversion Cycle,168.0,176,122.0,123,117,133,132,104,89,114
Working Capital Days,96.0,103,77.0,70,65,76,69,66,59,70
ROCE %,,21,,24,22,25,19,21,24,18
