,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.11,41.93,41.76,41.76,41.29,63.24,63.44,63.44
Public,54.89,58.07,58.24,58.24,58.71,36.76,36.55,36.55
No. of Shareholders,2592.0,2365.0,2323.0,2223.0,2088.0,3566.0,3183.0,3029.0
