,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-06-01
Promoters,29.14,70.95,70.95,72.3,72.46,72.46,72.46,72.46
Public,70.86,29.05,29.05,27.7,27.54,27.54,27.54,27.54
No. of Shareholders,454.0,468.0,463.0,478.0,484.0,548.0,612.0,615.0
