,2022-10-01,2023-03-01,2023-09-01,2023-10-01
Promoters,73.53,73.53,73.53,70.21
FIIs,6.44,0.0,0.0,0.0
DIIs,4.17,2.24,2.21,1.96
Public,15.86,24.23,24.26,27.84
No. of Shareholders,382.0,295.0,583.0,694.0
