,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.65,0.49,1.59,-1.99
Cash from Investing Activity,-0.78,-0.47,-1.38,-1.49
Cash from Financing Activity,0.16,0.02,-0.19,7.76
Net Cash Flow,0.04,0.03,0.02,4.28
