,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.2,0.2,0.2,5.71,5.71
Reserves,3.3,4.75,7.27,15.52,21.53
Borrowings,2.21,3.23,3.16,2.81,1.9
Other Liabilities,2.67,4.33,4.13,5.72,6.1
Total Liabilities,8.38,12.51,14.76,29.76,35.24
Fixed Assets,1.28,1.43,2.1,2.08,1.95
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.35,1.55,4.44
Other Assets,7.1,11.08,12.31,26.13,28.85
Total Assets,8.38,12.51,14.76,29.76,35.24
