,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.62,56.62,60.17,60.0,60.0,60.0,60.0,60.0
DIIs,0.32,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Public,43.06,43.32,39.78,39.94,39.94,39.94,39.95,39.94
No. of Shareholders,3788.0,3054.0,3023.0,2907.0,2799.0,3212.0,3367.0,3432.0
