,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,8.47,23.14,-7.45,-2.98,3.81,20.48,7.95,4.05,-11.23,-21.33,-0.4
Cash from Investing Activity,-7.03,-9.66,5.14,3.76,-2.21,-1.82,0.84,0.01,0.08,0.12,-6.63
Cash from Financing Activity,-1.26,-10.1,-3.32,-1.48,-0.88,-19.04,-8.97,-4.02,10.95,21.39,35.28
Net Cash Flow,0.18,3.38,-5.63,-0.7000000000000001,0.72,-0.38,-0.18,0.03,-0.2,0.17,28.25
