,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,339.0,374.0,438.0,446.0,546.0,557.0,666.0,580.0,683.0,789.0,749.0,703.0,836.0
Expenses,315.0,341.0,396.0,409.0,496.0,503.0,597.0,564.0,624.0,721.0,686.0,645.0,764.0
Operating Profit,24.0,33.0,42.0,37.0,50.0,54.0,70.0,16.0,59.0,69.0,63.0,58.0,73.0
OPM %,7.0,9.0,10.0,8.0,9.0,10.0,10.0,3.0,9.0,9.0,8.0,8.0,9.0
Other Income,8.0,-1.0,-5.0,1.0,4.0,4.0,-1.0,50.0,7.0,4.0,23.0,23.0,14.0
Interest,7.0,7.0,7.0,5.0,7.0,7.0,14.0,11.0,10.0,9.0,10.0,13.0,11.0
Depreciation,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,9.0
Profit before tax,20.0,19.0,25.0,28.0,42.0,46.0,49.0,50.0,50.0,58.0,70.0,61.0,67.0
Tax %,38.0,13.0,6.0,19.0,7.0,10.0,7.0,11.0,10.0,12.0,8.0,14.0,12.0
Net Profit,13.0,17.0,23.0,23.0,39.0,41.0,46.0,45.0,45.0,50.0,64.0,53.0,59.0
EPS in Rs,1.67,2.28,3.09,3.15,5.35,5.7,5.99,6.16,6.46,7.27,9.24,7.54,8.38
