,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.95,8.27,9.36,5.13,8.43,8.63,4.99,6.56,5.39,8.04,8.8,4.83,1.64
Expenses,10.57,7.8,9.44,4.85,8.04,8.0,4.57,6.42,5.1,7.54,8.54,4.69,2.18
Operating Profit,0.38,0.47,-0.08,0.28,0.39,0.63,0.42,0.14,0.29,0.5,0.26,0.14,-0.54
OPM %,3.47,5.68,-0.85,5.46,4.63,7.3,8.42,2.13,5.38,6.22,2.95,2.9,-32.93
Other Income,0.01,-0.0,0.02,-0.0,0.02,-0.0,0.04,0.02,0.03,-0.0,0.03,-0.0,-0.0
Interest,0.24,0.32,0.25,0.18,0.2,0.4,0.31,0.24,0.43,0.25,0.33,0.35,0.24
Depreciation,0.14,0.14,0.16,0.14,0.14,0.14,0.12,0.14,0.14,0.13,0.14,0.14,0.13
Profit before tax,0.01,0.01,-0.47,-0.04,0.07,0.09,0.03,-0.22,-0.25,0.12,-0.18,-0.35,-0.91
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,0.02,0.02,-0.47,-0.05,0.07,0.08,0.03,-0.22,-0.25,0.11,-0.17,-0.35,-0.91
EPS in Rs,0.03,0.03,-0.73,-0.08,0.11,0.12,0.05,-0.34,-0.39,0.17,-0.26,-0.54,-1.4
