,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.44,47.58,43.58,46.16,49.67,49.33,41.42,40.04
FIIs,0.26,0.27,0.22,0.0,0.0,0.38,0.36,0.27
Government,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
Public,47.51,51.91,56.11,53.84,50.33,50.3,58.21,59.68
Others,1.79,0.09,0.08,0.0,0.0,0.0,0.0,0.0
No. of Shareholders,9018.0,13222.0,13121.0,11708.0,12233.0,17216.0,17298.0,20981.0
