,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1351.0,1525.0,1850.0,1312.0,1504.0,1637.0,1854.0,1811.0,1663.0,1774.0,2112.0,1942.0,1838.0
Expenses,1179.0,1335.0,1613.0,1192.0,1354.0,1521.0,1716.0,1690.0,1631.0,1714.0,1965.0,1791.0,1745.0
Operating Profit,171.0,191.0,238.0,120.0,150.0,116.0,138.0,121.0,33.0,60.0,147.0,152.0,92.0
OPM %,13.0,12.0,13.0,9.0,10.0,7.0,7.0,7.0,2.0,3.0,7.0,8.0,5.0
Other Income,-8.0,-3.0,40.0,5.0,11.0,12.0,27.0,8.0,2.0,14.0,13.0,17.0,260.0
Interest,54.0,50.0,49.0,48.0,49.0,45.0,43.0,42.0,44.0,49.0,50.0,48.0,44.0
Depreciation,78.0,64.0,84.0,70.0,70.0,75.0,94.0,94.0,90.0,101.0,105.0,93.0,95.0
Profit before tax,31.0,74.0,145.0,7.0,41.0,8.0,28.0,-7.0,-100.0,-77.0,6.0,27.0,214.0
Tax %,15.0,35.0,-8.0,162.0,30.0,109.0,28.0,-119.0,17.0,18.0,35.0,24.0,14.0
Net Profit,27.0,48.0,157.0,-4.0,29.0,-1.0,20.0,-16.0,-83.0,-63.0,4.0,21.0,183.0
EPS in Rs,0.58,1.11,3.3,0.29,0.76,0.19,0.59,0.19,-1.32,-1.06,0.14,0.36,3.63
