,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,45.77,63.36,72.41,54.0,81.07,72.12,99.98,67.15,56.4,67.1,82.33,81.01,61.32
Expenses,47.96,60.91,81.45,57.01,86.49,87.79,125.99,73.73,62.54,74.35,83.88,80.56,61.89
Operating Profit,-2.19,2.45,-9.04,-3.01,-5.42,-15.67,-26.01,-6.58,-6.14,-7.25,-1.55,0.45,-0.57
OPM %,-4.78,3.87,-12.48,-5.57,-6.69,-21.73,-26.02,-9.8,-10.89,-10.8,-1.88,0.56,-0.93
Other Income,0.77,0.48,0.32,0.3,0.42,0.49,2.51,0.74,0.41,0.38,0.96,0.6,1.0
Interest,6.6,9.03,8.1,6.91,8.64,8.86,5.35,6.94,6.65,6.71,7.09,6.22,6.52
Depreciation,2.43,2.89,2.69,2.29,2.19,2.17,2.18,2.19,1.84,1.97,2.01,1.89,1.9
Profit before tax,-10.45,-8.99,-19.51,-11.91,-15.83,-26.21,-31.03,-14.97,-14.22,-15.55,-9.69,-7.06,-7.99
Tax %,1.34,-0.0,1.49,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-10.31,-8.99,-19.22,-11.91,-15.83,-26.21,-31.03,-14.97,-14.22,-15.55,-9.7,-7.07,-7.99
EPS in Rs,-3.04,-2.65,-5.68,-3.52,-4.67,-7.74,-9.16,-4.42,-4.2,-4.59,-2.86,-2.09,-2.36
