,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,15,122,122,122,122,122,122.0
Reserves,-123,-144,-175,-192,-158,-213,-259,-296,-320,-378,-412,-112,-74.0
Preference Capital,23,23,23,23,23,0,36,0,0,0,0,0,
Borrowings,62,88,95,86,17,119,85,8,8,6,6,4,4.0
Other Liabilities,118,125,146,178,228,188,285,288,323,358,428,525,319.0
Total Liabilities,72,84,81,86,102,109,126,122,133,108,144,538,371.0
Fixed Assets,36,32,28,26,27,54,62,62,59,56,60,302,303.0
CWIP,0,1,1,1,6,7,3,0,0,2,4,5,11.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,36,51,53,60,69,48,61,59,74,49,81,231,57.0
Total Assets,72,84,81,86,102,109,126,122,133,108,144,538,371.0
