,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.15,45.15,45.15,93.34,75.0,75.0,75.0,75.0
FIIs,0.0,0.0,0.0,0.0,17.93,17.93,6.54,6.52
DIIs,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
Public,54.82,54.82,54.82,6.66,7.07,7.07,18.45,18.49
No. of Shareholders,19517.0,18255.0,17997.0,17892.0,18218.0,20773.0,20682.0,21388.0
