,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,87.0,98.0,106.0,46.0,59.0,69.0,312.0,260.0,143.0,101.0,933.0,804.0,1223.0
Expenses,76.0,84.0,70.0,38.0,35.0,57.0,288.0,255.0,142.0,115.0,749.0,567.0,966.0
Operating Profit,12.0,14.0,36.0,8.0,24.0,12.0,24.0,6.0,1.0,-14.0,184.0,237.0,257.0
OPM %,13.0,14.0,34.0,17.0,41.0,18.0,8.0,2.0,1.0,-13.0,20.0,30.0,21.0
Other Income,1.0,1.0,2.0,2.0,4.0,1.0,-0.0,2.0,3.0,56.0,4.0,4.0,7.0
Interest,18.0,10.0,76.0,39.0,51.0,43.0,55.0,49.0,56.0,56.0,62.0,57.0,58.0
Depreciation,4.0,4.0,31.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,27.0,27.0,27.0
Profit before tax,-9.0,1.0,-69.0,-47.0,-41.0,-48.0,-49.0,-59.0,-70.0,-32.0,100.0,157.0,178.0
Tax %,0.0,0.0,14.0,16.0,8.0,17.0,15.0,17.0,17.0,51.0,38.0,8.0,7.0
Net Profit,-9.0,1.0,-59.0,-40.0,-37.0,-40.0,-41.0,-50.0,-58.0,-16.0,57.0,145.0,166.0
EPS in Rs,-0.37,0.04,-1.16,-0.91,-1.05,-0.84,-0.72,-1.0,-1.21,0.64,0.1,2.84,3.2
