,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.66,64.89,64.89,64.89,64.89,64.09,64.09,64.09
FIIs,10.39,8.9,8.59,8.41,8.11,8.5,17.13,17.56
DIIs,2.74,3.9,3.9,3.95,3.52,2.88,2.92,2.9
Public,15.21,22.31,22.62,22.75,23.48,24.53,15.85,15.45
No. of Shareholders,11598.0,8124.0,8051.0,7262.0,6290.0,9929.0,18760.0,40019.0
