,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.98,74.98,74.98,74.98
DIIs,3.3,3.3,3.3,3.3
Public,21.72,21.72,21.71,21.72
No. of Shareholders,755.0,795.0,1160.0,1522.0
