,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.0,64,53,57,44,50,66,49,48
Inventory Days,296.0,327,324,353,319,391,250,239,172
Days Payable,176.0,218,211,206,188,227,153,131,113
Cash Conversion Cycle,173.0,174,166,204,175,215,163,157,107
Working Capital Days,106.0,108,87,93,83,111,113,106,77
ROCE %,,10,11,13,11,10,14,15,15
