,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,31.74,33.79,39.1,36.85,39.68,29.53,33.42,43.35,53.11,39.62,45.23,43.66,45.34
Expenses,29.0,30.52,35.73,34.06,36.94,26.03,30.01,39.98,48.85,35.8,41.79,39.93,41.16
Operating Profit,2.74,3.27,3.37,2.79,2.74,3.5,3.41,3.37,4.26,3.82,3.44,3.73,4.18
OPM %,8.63,9.68,8.62,7.57,6.91,11.85,10.2,7.77,8.02,9.64,7.61,8.54,9.22
Other Income,0.03,0.03,0.13,0.13,0.1,0.1,0.16,0.08,0.0,0.09,0.21,0.14,0.09
Interest,1.42,1.41,1.42,1.29,1.17,1.12,1.29,1.03,1.33,1.23,1.47,1.49,1.8
Depreciation,0.74,0.75,0.73,0.76,0.7,0.7,0.71,0.77,0.79,0.84,0.82,0.86,0.95
Profit before tax,0.61,1.14,1.35,0.87,0.97,1.78,1.57,1.65,2.14,1.84,1.36,1.52,1.52
Tax %,0.0,37.72,24.44,31.03,28.87,31.46,32.48,35.15,29.91,32.07,21.32,6.58,47.37
Net Profit,0.6,0.72,1.02,0.61,0.69,1.21,1.06,1.06,1.51,1.24,1.07,1.41,0.8
EPS in Rs,1.2,1.44,2.04,1.22,1.38,2.42,2.12,2.12,3.02,2.48,2.14,2.82,1.6
