,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
FIIs,0.0,0.0,16.1,16.1,16.1,16.1,16.1,16.1
Public,25.0,25.0,8.9,8.9,8.9,8.9,8.9,8.9
No. of Shareholders,229.0,225.0,251.0,259.0,260.0,316.0,356.0,380.0
