,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.39,0.39,1.16,4.51,4.51,4.51,4.51,4.51,4.51,4.51,10.14,10.14,10.14
Reserves,1.36,1.72,1.64,23.31,25.23,29.99,29.92,36.09,21.74,29.35,45.45,46.82,52.5
Preference Capital,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.09,0.0,0.0,0.0,
Borrowings,52.61,58.8,47.94,0.0,0.0,0.0,10.31,5.09,42.71,27.74,29.71,25.1,17.64
Other Liabilities,0.81,0.68,0.54,3.02,11.63,10.02,11.97,19.98,1.0,4.16,1.99,4.3,0.15
Total Liabilities,55.17,61.59,51.28,30.84,41.37,44.52,56.71,65.67,69.96,65.76,87.29,86.36,80.43
Fixed Assets,0.01,0.01,0.0,0.01,0.01,0.01,0.2,0.15,0.12,0.09,0.2,0.15,0.13
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.5700000000000001,5.76,7.3,1.45,5.07,13.75,19.64,30.4,41.81,17.42,31.51,56.11,4.74
Other Assets,54.59,55.82,43.98,29.38,36.29,30.76,36.87,35.12,28.03,48.25,55.58,30.1,75.56
Total Assets,55.17,61.59,51.28,30.84,41.37,44.52,56.71,65.67,69.96,65.76,87.29,86.36,80.43
