,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.97,2.97,2.97,2.97,2.97,2.23,3.03,3.03,3.03,3.03,3.03,3.03,3.03
Reserves,1.23,1.73,2.14,2.35,2.56,3.55,3.96,4.07,1.35,1.38,1.45,1.55,1.01
Borrowings,1.64,2.66,6.83,8.85,10.28,7.99,8.33,9.12,10.21,10.94,10.86,10.98,11.49
Other Liabilities,5.78,7.52,-0.27,6.64,13.5,26.7,36.75,43.59,1.6800000000000002,1.03,1.67,1.93,1.84
Total Liabilities,11.62,14.88,11.67,20.81,29.31,40.47,52.07,59.81,16.27,16.38,17.01,17.49,17.37
Fixed Assets,1.94,1.99,1.78,1.54,1.34,1.2,0.87,0.88,0.8200000000000001,0.76,0.72,0.75,0.76
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.71,1.94,0.0,0.0,0.0,0.0
Investments,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,8.68,12.89,9.89,19.27,27.97,39.27,51.16,58.22,13.51,15.62,16.29,16.74,16.61
Total Assets,11.62,14.88,11.67,20.81,29.31,40.47,52.07,59.81,16.27,16.38,17.01,17.49,17.37
