,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,261.0,278.0,301.0,327.0,364.0,421.0,473.0,547.0,604.0,590.0,605.0,626.0,626.0
Expenses,307.0,304.0,269.0,325.0,329.0,304.0,402.0,519.0,558.0,435.0,497.0,445.0,496.0
Operating Profit,-47.0,-27.0,32.0,3.0,35.0,117.0,71.0,29.0,47.0,155.0,107.0,181.0,130.0
OPM %,-18.0,-10.0,10.0,1.0,10.0,28.0,15.0,5.0,8.0,26.0,18.0,29.0,21.0
Other Income,403.0,738.0,413.0,203.0,8315.0,4801.0,701.0,327.0,123.0,-34.0,-533.0,64.0,212.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,8.0
Depreciation,13.0,12.0,11.0,12.0,13.0,11.0,12.0,15.0,17.0,20.0,20.0,24.0,26.0
Profit before tax,342.0,697.0,432.0,193.0,8336.0,4905.0,760.0,339.0,149.0,99.0,-447.0,217.0,308.0
Tax %,4.0,3.0,28.0,19.0,12.0,6.0,5.0,14.0,37.0,53.0,-13.0,32.0,22.0
Net Profit,328.0,679.0,311.0,155.0,7369.0,4633.0,720.0,292.0,94.0,46.0,-503.0,147.0,240.0
EPS in Rs,25.51,52.82,23.97,11.83,572.37,357.33,48.83,13.87,7.99,-9.02,-21.12,12.28,15.88
