,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,0.0,0,0,0,0,0,0,0,0
Working Capital Days,1314.0,3386,2500,2135,-167,-19,16,-125,-236
ROCE %,,8,6,6,5,6,14,5,7
