,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,51,9,-7,-7,5,16,-50,-5,86
Cash from Investing Activity,-51,-6,5,6,-4,-12,47,-5,-50
Cash from Financing Activity,0,-1,0,0,0,0,2,6,-35
Net Cash Flow,0,2,-2,0,0,5,-1,-4,0
