,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,427.0,467.0,512.0,554.0,665.0,705.0,769.0,709.0,506.0,537.0,655.0,617.0,737.0
Expenses,371.0,393.0,407.0,425.0,487.0,527.0,602.0,600.0,449.0,477.0,584.0,541.0,655.0
Operating Profit,55.0,74.0,104.0,129.0,177.0,178.0,167.0,109.0,57.0,60.0,71.0,76.0,82.0
OPM %,13.0,16.0,20.0,23.0,27.0,25.0,22.0,15.0,11.0,11.0,11.0,12.0,11.0
Other Income,0.0,1.0,0.0,0.0,-4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
Interest,15.0,16.0,16.0,14.0,14.0,13.0,14.0,11.0,9.0,7.0,10.0,15.0,15.0
Depreciation,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,23.0,24.0
Profit before tax,18.0,36.0,66.0,93.0,138.0,143.0,132.0,77.0,27.0,31.0,41.0,39.0,43.0
Tax %,34.0,35.0,36.0,35.0,36.0,35.0,35.0,14.0,-6.0,-1.0,5.0,26.0,26.0
Net Profit,12.0,23.0,43.0,60.0,87.0,93.0,85.0,66.0,29.0,32.0,39.0,29.0,32.0
EPS in Rs,2.12,4.14,7.62,10.67,15.54,16.59,15.2,11.66,5.18,5.62,6.86,5.14,5.64
