,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,17,100,214,366,337
Cash from Investing Activity,0,-99,-22,-70,-136,-248
Cash from Financing Activity,0,102,-86,-141,-185,-134
Net Cash Flow,0,20,-8,2,44,-44
