,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,225.0,317.0,389.0,308.0,422.0,424.0,470.0,464.0,457.0,420.0,441.0,386.0,399.0
Expenses,179.0,249.0,292.0,240.0,309.0,313.0,332.0,332.0,341.0,328.0,365.0,320.0,330.0
Operating Profit,46.0,68.0,97.0,69.0,113.0,111.0,138.0,132.0,117.0,92.0,76.0,66.0,69.0
OPM %,21.0,22.0,25.0,22.0,27.0,26.0,29.0,28.0,26.0,22.0,17.0,17.0,17.0
Other Income,0.0,0.0,2.0,1.0,2.0,2.0,4.0,7.0,14.0,-4.0,9.0,6.0,7.0
Interest,13.0,14.0,-4.0,11.0,2.0,1.0,3.0,3.0,2.0,11.0,3.0,4.0,2.0
Depreciation,17.0,17.0,17.0,17.0,19.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0
Profit before tax,16.0,37.0,86.0,41.0,94.0,94.0,120.0,118.0,110.0,58.0,64.0,50.0,55.0
Tax %,-12.0,18.0,34.0,28.0,29.0,33.0,33.0,34.0,34.0,36.0,-7.0,25.0,26.0
Net Profit,18.0,30.0,56.0,30.0,67.0,63.0,81.0,78.0,72.0,38.0,69.0,37.0,41.0
EPS in Rs,1.5,2.48,4.6,2.43,5.47,5.14,6.57,6.33,5.91,3.06,5.62,3.04,3.34
