,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.1,53.1,53.1,53.09,53.12
FIIs,10.74,4.21,5.84,4.43,4.41
DIIs,18.58,19.02,21.24,21.18,22.83
Government,0.0,0.0,0.0,0.0,0.05
Public,17.58,23.67,19.82,21.3,19.57
No. of Shareholders,19091.0,19607.0,63467.0,117341.0,122316.0
