,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,28,29,28,9,9
Inventory Days,,191,143,118,90,75
Days Payable,,116,112,102,75,54
Cash Conversion Cycle,,103,60,43,25,29
Working Capital Days,,23,34,34,17,19
ROCE %,,6,6,12,30,27
