,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,101.11,25.16,26.96,32.47,31.92,37.26,53.16,71.03,82.31,43.39,28.51,42.9
Inventory Days,488.73,41.72,47.41,52.88,36.74,26.12,29.2,41.68,34.61,35.4,40.86,38.91
Days Payable,400.06,20.71,17.1,18.78,29.96,26.54,38.18,42.47,8.65,6.87,9.33,2.16
Cash Conversion Cycle,189.78,46.18,57.27,66.58,38.7,36.84,44.18,70.25,108.27,71.92,60.04,79.65
Working Capital Days,117.29,34.55,45.84,49.39,38.36,33.54,49.45,74.26,108.86,67.5,49.52,66.09
ROCE %,153.85,16.09,49.9,39.43,27.27,26.66,24.1,16.05,3.42,1.99,4.59,1.48
